name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
IN_INST:0_USECOL:1_DIRECT_IDX0:36.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:36.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:36.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:36.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:37.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:37.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:37.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:37.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:37.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:37.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:37.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:37.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:37.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:37.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:38.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:38.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:38.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
